config,entry_time,exit_time,side,size,entry_price,exit_price,pnl_pct,exit_type,holding_minutes,l1_regime,l4_volatility_bucket,exhaustion_bucket
c_exec_aligned_partial_veto,2025-12-23 12:00:00+00:00,2025-12-23 16:00:00+00:00,-1.0,1.0,87405.3,87139.22424000001,0.0030441604799708033,TRAIL,197.0,bear,low,low
c_exec_aligned_partial_veto,2025-12-24 00:00:00+00:00,2025-12-24 04:00:00+00:00,-1.0,1.0,87311.4,87101.85264,0.0023999999999999577,TRAIL,225.0,bear,low,low
c_exec_aligned_partial_veto,2025-12-24 04:00:00+00:00,2025-12-24 08:00:00+00:00,-1.0,1.0,86868.1,87162.6,-0.0033901973221470705,TIME_EXIT,240.0,bear,low,low
c_exec_aligned_partial_veto,2025-12-24 12:00:00+00:00,2025-12-24 16:00:00+00:00,-1.0,1.0,87012.0,86803.17120000001,0.0023999999999998467,TRAIL,162.0,bear,low,low
c_exec_aligned_partial_veto,2025-12-25 04:00:00+00:00,2025-12-25 08:00:00+00:00,1.0,1.0,87795.9,87485.2,-0.0035388896292423144,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2025-12-25 20:00:00+00:00,2025-12-26 00:00:00+00:00,-1.0,1.0,87182.8,88796.2,-0.018505943832957783,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2025-12-26 12:00:00+00:00,2025-12-26 16:00:00+00:00,-1.0,1.0,87100.0,88261.043,-0.013330000000000064,SL,1.0,bull,low,low
c_exec_aligned_partial_veto,2025-12-27 00:00:00+00:00,2025-12-27 04:00:00+00:00,1.0,1.0,87473.4,87490.9,0.00020006081848888968,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2025-12-27 04:00:00+00:00,2025-12-27 08:00:00+00:00,1.0,1.0,87490.9,87433.6,-0.0006549252550835938,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2025-12-27 12:00:00+00:00,2025-12-27 16:00:00+00:00,1.0,1.0,87516.2,87522.4,7.084402659152111e-05,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2025-12-27 16:00:00+00:00,2025-12-27 20:00:00+00:00,1.0,1.0,87522.4,87829.4,0.0035076734641645846,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2025-12-28 00:00:00+00:00,2025-12-28 04:00:00+00:00,1.0,1.0,87693.0,87697.7,5.359606810118045e-05,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2025-12-28 04:00:00+00:00,2025-12-28 08:00:00+00:00,1.0,1.0,87697.7,87850.8,0.0017457698434508728,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2025-12-29 04:00:00+00:00,2025-12-29 08:00:00+00:00,-1.0,0.5,89583.0,87529.0,0.011464228704106794,TIME_EXIT,240.0,bull,low,mid
c_exec_aligned_partial_veto,2025-12-29 08:00:00+00:00,2025-12-29 12:00:00+00:00,-1.0,0.5,87529.0,88695.76157,-0.006665000000000032,SL,1.0,bull,low,mid
c_exec_aligned_partial_veto,2025-12-30 00:00:00+00:00,2025-12-30 04:00:00+00:00,-1.0,1.0,87334.7,87125.09672,0.0023999999999999577,TRAIL,228.0,bull,low,low
c_exec_aligned_partial_veto,2025-12-31 04:00:00+00:00,2025-12-31 08:00:00+00:00,1.0,1.0,88569.0,88967.6,0.004500445979970458,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2025-12-31 08:00:00+00:00,2025-12-31 12:00:00+00:00,1.0,1.0,88967.6,87909.0,-0.011898713689028395,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-01 16:00:00+00:00,2026-01-01 20:00:00+00:00,1.0,1.0,88354.8,88800.0,0.005038775482486546,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-01 20:00:00+00:00,2026-01-02 00:00:00+00:00,1.0,1.0,88800.0,88899.3,0.0011182432432432776,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-02 20:00:00+00:00,2026-01-03 00:00:00+00:00,1.0,1.0,89951.4,90167.28336,0.0024000000000001798,TRAIL,203.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-03 00:00:00+00:00,2026-01-03 04:00:00+00:00,1.0,1.0,90279.9,89535.9,-0.008241037041467725,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-03 08:00:00+00:00,2026-01-03 12:00:00+00:00,1.0,1.0,89706.4,89931.8,0.002512641238529234,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-03 12:00:00+00:00,2026-01-03 16:00:00+00:00,1.0,1.0,89931.8,90091.8,0.0017791259598940456,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-03 16:00:00+00:00,2026-01-03 20:00:00+00:00,1.0,1.0,90091.8,90595.8,0.005594293820303298,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-04 04:00:00+00:00,2026-01-04 08:00:00+00:00,1.0,1.0,91477.5,91262.7,-0.002348118389768006,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-04 08:00:00+00:00,2026-01-04 12:00:00+00:00,1.0,1.0,91262.7,91292.8,0.0003298171103858216,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-04 12:00:00+00:00,2026-01-04 16:00:00+00:00,1.0,1.0,91292.8,91102.9,-0.0020801202285394282,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-04 16:00:00+00:00,2026-01-04 20:00:00+00:00,1.0,1.0,91102.9,91497.1,0.004326975321312654,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-04 20:00:00+00:00,2026-01-05 00:00:00+00:00,1.0,1.0,91497.1,92835.2,0.014624507224819006,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-05 04:00:00+00:00,2026-01-05 08:00:00+00:00,1.0,1.0,92492.1,92714.08104,0.0023999999999999577,TRAIL,26.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-05 08:00:00+00:00,2026-01-05 12:00:00+00:00,1.0,1.0,93093.3,93899.9,0.008664425903904815,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-06 00:00:00+00:00,2026-01-06 04:00:00+00:00,1.0,1.0,93725.8,93950.74192,0.0023999999999999577,TRAIL,110.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-06 04:00:00+00:00,2026-01-06 08:00:00+00:00,1.0,1.0,93207.4,93433.19407999999,0.002422490918102982,TRAIL,221.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-06 08:00:00+00:00,2026-01-06 12:00:00+00:00,1.0,1.0,93799.9,93608.2,-0.002043712200119563,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-06 16:00:00+00:00,2026-01-06 20:00:00+00:00,-1.0,1.0,92062.2,93289.38912600001,-0.013330000000000064,SL,1.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-07 00:00:00+00:00,2026-01-07 04:00:00+00:00,-1.0,1.0,92778.2,92555.53232,0.0023999999999999577,TRAIL,158.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-07 04:00:00+00:00,2026-01-07 08:00:00+00:00,-1.0,1.0,92848.1,92625.26456000001,0.0023999999999999577,TRAIL,151.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-07 08:00:00+00:00,2026-01-07 12:00:00+00:00,-1.0,0.5,92041.9,91820.99944,0.0011999999999999789,TRAIL,186.0,bull,low,mid
c_exec_aligned_partial_veto,2026-01-07 12:00:00+00:00,2026-01-07 16:00:00+00:00,-1.0,0.5,91303.1,91143.6,0.000873464318298045,TIME_EXIT,240.0,bull,low,mid
c_exec_aligned_partial_veto,2026-01-07 16:00:00+00:00,2026-01-07 20:00:00+00:00,-1.0,1.0,91143.6,90924.85536000002,0.0023999999999998467,TRAIL,228.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-07 20:00:00+00:00,2026-01-08 00:00:00+00:00,-1.0,1.0,91328.0,91108.8128,0.0023999999999999577,TRAIL,153.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-08 00:00:00+00:00,2026-01-08 04:00:00+00:00,-1.0,1.0,90780.1,90509.9,0.002976423246945248,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-08 04:00:00+00:00,2026-01-08 08:00:00+00:00,-1.0,1.0,90509.9,90243.54791999998,0.0029427949870678427,TRAIL,221.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-08 08:00:00+00:00,2026-01-08 12:00:00+00:00,-1.0,1.0,90192.3,89975.83848,0.0023999999999999577,TRAIL,144.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-08 12:00:00+00:00,2026-01-08 16:00:00+00:00,-1.0,0.5,90730.0,90242.024,0.0026891656563429733,TRAIL,171.0,bull,low,mid
c_exec_aligned_partial_veto,2026-01-08 16:00:00+00:00,2026-01-08 20:00:00+00:00,-1.0,1.0,90890.9,90672.76183999999,0.0024000000000000687,TRAIL,60.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-10 04:00:00+00:00,2026-01-10 08:00:00+00:00,1.0,1.0,90627.1,90692.8,0.0007249487184297632,TIME_EXIT,240.0,bull,low,low
c_exec_aligned_partial_veto,2026-01-10 16:00:00+00:00,2026-01-10 20:00:00+00:00,1.0,1.0,90591.4,90469.6,-0.0013444984844034336,TIME_EXIT,240.0,bull,low,low
